-6.972615967219335520e-01,-5.905998589112969377e+00,-4.419182475097763962e+00,8.114498231105807591e+00,-1.912232520879219910e+00,4.118088436968778687e-01,-1.408784875676920834e+01,-1.736644176032930531e+00,-4.655531977215101591e+00,4.397943436283087593e+00,-3.609520427735362524e+00,1.609759816871333626e+00,6.538553854885642558e+00,-5.502575696409621742e+00,-9.434978243260845332e+00,-1.505700148217299805e+01,8.942254775816545376e+00,4.745313493610048283e+00,-5.781211288677210902e+00,5.174295910283432498e+00,6.813060612460255960e+00,-3.609122981991649937e+00,-9.208565557879856200e+00,7.371656427809879730e+00,7.346901321441224653e+00,2.944562024050931814e-01,-5.088578668773688030e+00,3.785307023089693246e+00,3.341758133385959617e+00,4.546559178343665408e+00,8.981825112976775660e-01,-7.626149892966544108e+00,1.462393591451312247e+01,5.852940760407913778e+00,-4.796761305126361563e+00,-4.295609723092944421e+00,-1.339316761631319608e+01,-2.772134705857933312e+00,1.956616507443555086e+00,-9.945909571226376755e-01,-6.912483169321233412e+00,-6.264707077359359388e+00,-2.669037822106503643e-01,-1.300225841857160525e+01,2.699830303235987827e+00,-1.676296973727942063e+00,8.349357646810194211e+00,-1.398210901666734962e+01,-3.452460053774132120e+00,5.912977470695890414e-01,-3.701982015902811174e+00,-7.930843793317854384e+00,5.697531827088795353e+00,1.713879425180230953e+00,-1.369095599105142469e+01,3.959085921610338232e+00,-3.026511773582366782e+00,-1.012885583210112017e+00,-7.596914320976849488e+00,-9.508147365447934263e-01,6.095721258184114255e+00,6.735922016666229695e+00,6.183248817254676233e-01,-1.048322955741288887e+01,-6.950181101200646694e+00,8.963162908436519416e+00,6.979972726352786871e+00,-1.232744901860091780e+01,-1.911852428511898960e+00,-2.441247227698227107e+00,6.024029403169037344e+00,1.412084587462307805e-01,1.079401499828271405e+01,-4.088794694165821531e-01,-7.150923079879257571e+00,-8.095603250510416515e+00,7.491817823772930041e+00,6.811017766036109755e+00,-8.583284863592080427e+00,7.516998564590629428e+00,-5.791890495412531648e-01,6.219075282021874429e+00,1.131354960182013869e+01,6.810388895742052195e-01,-4.738060548201728395e+00,1.448645007591261358e+00,-4.414612698497121457e+00,-1.230337411183344276e-01,-2.083981887135790245e+00,-3.731362795273851507e-02,-4.730978931148250410e+00,-3.702346300926883771e+00,2.287982502059834555e+00,-1.223396346461600670e+00,-3.567894009427189150e+00,-3.207930293052578818e-01,3.173507791733625183e-01,4.368165893902511421e-01,-5.150784793510942094e+00,4.194138112904474802e+00
1.222958218278871634e+01,-3.669421911894549027e+00,3.405323235794067038e+00,-1.290345355971540098e+00,6.486771408183324539e+00,4.409903635282151235e+00,-9.975165529778722284e-01,-1.568992482277495659e+00,-6.134873088937532692e+00,8.889795047284120955e+00,-3.761757590398659978e-01,-9.109513212113350633e+00,1.686885129491604296e+00,4.023219135977799787e+00,-7.328393184553341655e+00,-6.702909362864755138e+00,-2.719730124488401124e+00,8.533522158905417765e-01,3.625395776199060727e+00,-3.675287112477230611e+00,1.439456640446581837e+00,-4.887408030933162451e+00,-2.530220898937362684e+00,-1.727427943877058780e+01,1.415916675449424122e+00,-5.509067434883562875e+00,-6.990230807018927628e+00,-2.187448370859280899e+00,-8.673229932896521222e-01,7.452747063534284067e+00,-9.627780467106466844e+00,2.255566975663145346e+00,-1.990153068802290592e-01,8.862926737935211463e+00,-8.702333322008232841e+00,2.006655980193326805e+00,-5.223774795731753962e+00,7.457023449205548715e+00,-9.648934729606782668e+00,-8.396558442934109578e+00,1.723562511670496900e+00,-6.934610679987238679e-01,-9.747516249165057545e+00,-3.716475169763496567e+00,-1.960292490451963410e+00,8.898433531923016560e+00,3.040291063108342406e+00,9.983266216623349010e+00,-3.439365751471779031e-01,2.098345173941512432e+00,-6.744482291043196742e-01,-2.336092710101072889e+00,-1.021110696189108857e+01,5.594712584660517241e-01,1.048781126014998399e+00,-4.363524144137162608e+00,-3.718428211753993740e+00,3.147917820203609551e+00,5.142113568559996573e+00,3.447580364277364140e+00,1.058387875064767059e+01,-3.053119051714273890e+00,-5.429890012135536459e+00,-4.865017519824365699e+00,-2.136612925721304457e+00,-7.156507599735920877e+00,3.823851965905996408e+00,5.094923930700268055e-01,1.673737675801534763e+00,-5.230747079074349770e+00,3.495734115859566060e+00,-2.532428090072324611e+00,5.770013738172323770e+00,1.238626286403902377e+01,1.785340816699326982e+00,-2.612262056948122080e+00,-2.753341772123607090e+00,-1.592516052007117766e+00,2.844705747682801711e+00,-3.513814117211999655e-02,-9.290556084325755748e+00,-1.629540502946846825e+00,9.997588452605674192e+00,-8.206737943363567211e+00,-6.994654272220452107e+00,1.642054389503276646e+00,-1.085949038518895238e-01,2.144734251429625260e-02,-9.965025061916758631e+00,-5.050062964460336978e+00,-3.324697387477484778e+00,6.117922839883492614e+00,8.826998097446789870e+00,-4.295619811478355032e+00,-9.090391577283321922e+00,3.546901966750915847e+00,-5.875777259864888080e+00,8.180324268353285078e+00,1.086264939119699058e+01,6.533992959009783164e+00
-4.817581678397464096e+00,-3.073208614453242227e-01,-1.382982131185545471e+00,3.693547409806695825e+00,4.661531735011688937e+00,6.076259257368593403e+00,-1.252586900362565592e+00,2.228194691645934089e+00,1.903967889504540434e+00,7.240485949357216455e+00,-1.362928859738178566e+00,6.107392326087917045e-01,-8.113241185655077459e+00,-9.856356361215707906e-01,-8.553184416537810364e+00,2.244666476713860437e+00,-9.341267242036570551e+00,-9.189813437002133378e-01,-3.008559432552238011e-01,1.907843730265784910e+00,-1.416334075536349379e+00,-9.252547764647661710e-01,2.579159504241922640e+00,-3.593850468662493025e+00,2.548945764490076815e+00,-8.328340815535273833e+00,4.578963944493799509e+00,1.980358212514009342e+00,-9.381686603811017378e+00,-3.639289994042915311e+00,-5.332003603946381176e+00,4.194276513075172907e+00,-3.100622545488126658e+00,6.103276751686115276e-01,7.583657250703403463e+00,-3.069624719306699223e+00,-4.524143715557542578e+00,-4.477684353500128722e+00,-7.808734318576375344e+00,2.496503809779029748e+00,5.527270065306613134e+00,-1.061949977259632805e+00,3.322184641122270854e+00,-9.563127697319167453e+00,-3.750153900102066284e+00,8.539108227151688268e+00,-7.199099315188379755e+00,1.610708622246369348e+00,8.350913935751279382e+00,-4.318355369088595630e+00,-8.483951546984263459e+00,1.330686817829871860e+00,-1.207047876938756703e+00,-3.632139194964880691e+00,-3.383285022083603044e-01,-1.202040648610270424e+01,-1.978333772340568064e-01,-7.785214664692091446e+00,-9.947596817138448788e-02,1.345846742785658190e+00,-2.832031357231507229e+00,-8.969234288809238009e+00,-6.235893855153970655e+00,-1.039829032035598999e+01,3.395081954255491752e+00,-1.734569611872603723e+00,1.536540253678078560e+00,4.336839674363089259e+00,-5.623223311411662095e+00,-9.234402749800915799e+00,-5.097705782716210887e-02,-4.212651810252374673e+00,-1.270681556060249306e+01,3.374707821530191332e+00,-7.641605984732009027e+00,7.375016605916927759e+00,-6.785609428112627128e+00,-5.270340934372601538e+00,-4.693772672928236744e+00,-9.063471723405821523e-01,2.656885086890562686e+00,3.471625905992858918e+00,-4.788077154045174977e-01,-1.411755421399168542e+00,3.036895028662106810e+00,-5.410381137447653366e+00,-3.164269857210654013e+00,-3.890169486642938157e+00,8.577422075174259142e-01,1.622096749031396445e+00,-1.822438152394131095e+00,6.334087459839794487e-01,4.958450012591001155e+00,7.876226003336321835e-01,-1.066831986334653593e+00,6.616729893973813947e-01,5.345485571520604218e+00,-3.143775375148916140e-02,-4.142342962618551283e+00,-5.780763873891791249e+00
1.424563513038969997e-01,-3.477584071378497788e-01,-5.136237852568489970e+00,-6.864560331722464603e+00,-1.493958039905981083e+00,-7.322020091213986559e-01,-7.104411524402125089e+00,9.119724866956493425e-01,-4.203353473727963419e+00,-1.892653188771941775e+00,8.400104959625771528e+00,-4.598246347374482568e+00,-6.995877986005284654e+00,-6.045652041580842351e+00,1.375849491759599363e+00,5.342028043083222322e-01,-8.459916421121763008e+00,-5.258557923623409458e+00,-4.242107408606952568e+00,-5.327103003853746799e+00,-9.146726258438814483e+00,2.992857842432210536e+00,7.079476226419357587e+00,-6.286194594708970129e+00,-3.884756310317901473e+00,-3.559196974307348160e+00,-4.520635312777290693e+00,-4.449654701219031061e+00,3.735204177552129856e+00,-2.963770603155113648e-01,-1.271774578241618547e+00,-8.061048093270034798e+00,-7.881617999536962849e-01,3.158318404970645865e-01,-4.500866831300228910e+00,-7.598593095615915338e+00,-3.457069323423704432e+00,-1.716074124727720918e+00,-2.872172558808647302e+00,-3.386725357928578539e+00,1.365516247503853720e+01,-1.466785078501367634e+00,1.022191793640117474e+01,-6.552907423305472712e+00,-4.225706997219798922e+00,-1.252687868978610730e+01,-7.640232555916420587e+00,7.345496428249433940e-01,3.209178427994142879e+00,2.663384924610338711e+00,-8.656471423550605948e+00,-2.656882350391887471e+00,-5.271377539809508406e+00,-5.407418658525011246e+00,3.502861434630537119e+00,-2.833219092793785698e+00,-1.902364246438784212e+00,-1.271212330821836822e+01,-9.046044423474978169e-01,-1.958143374334945008e+00,-9.005436228085814676e+00,4.684724759428160468e-03,-3.698083195021966141e-01,-2.465142640483302117e+00,-6.563211102817967380e+00,6.157474582164853771e+00,6.140280577882835544e+00,-2.096489219953748595e+00,3.453757040212688700e+00,-5.401415589542214235e+00,-3.824504895721907882e+00,-1.249715156836668939e+01,-1.076328583086595536e+01,-4.320922067324397542e-01,3.489282955831830790e+00,-3.560960871164542407e+00,-6.478705551054806833e+00,4.891977610789953523e+00,-9.053664774466927412e-01,-7.559365267375138586e+00,1.644174488242361676e+00,-2.543503235874803536e+00,-4.600827004872273918e+00,-9.244246461534793013e+00,-1.220481046850161633e+01,2.592589783587964103e-01,-5.257734163270055827e-01,-1.426596853663799624e+00,-2.454197053251977678e+00,-4.739314395710740868e+00,2.320497354939859314e+00,4.846338583856700133e+00,-1.139830591159081585e+01,-1.682625933355025305e+00,-9.949851447597344745e+00,-1.868295395191923891e+00,1.068559051417978800e-01,6.544362814494967928e+00,3.094036276166374222e-01,8.437303230844916513e+00
-1.705562646235611046e-01,-8.136216245208906628e+00,-1.844737478126924568e+00,3.997412442911232322e-01,3.016297654652552396e+00,-1.187283607863533952e+01,3.182555925757331039e-01,-6.576715883898849313e+00,2.402066307385964716e+00,3.806971654960604745e-01,1.655057106366002895e+00,-9.284431497049970616e+00,2.579363678718101571e+00,-1.061848509864740331e+00,-5.573603093907651740e+00,2.793128939076239270e+00,8.653210139714198057e-01,-4.268735277564811526e+00,9.568309816093076847e+00,-1.669723790298186294e+00,-4.738035545014663619e+00,-5.575548652010134276e+00,-4.697025821065257567e+00,6.190943917927301143e+00,-3.566216043443413586e+00,-8.440519326820876245e+00,4.182403574809991476e+00,-1.277236586892159487e+01,4.510366578928924675e+00,-6.749235560795284528e+00,-1.043287573159019388e+01,-1.972064519838467866e+00,6.581408194755042018e+00,3.424087665270857173e+00,5.299099793308871931e+00,-3.397079460288607411e+00,1.783909923131436148e+00,3.751386880924950873e+00,-1.024886700713700582e+00,-2.157388528271158012e+00,-6.344705138043558179e-01,2.514690054657708451e+00,1.448979182099598084e+00,-6.836303741605282980e+00,-7.714817550616404063e+00,8.981747067475007285e+00,4.790610424273029189e+00,-2.381919024497405335e-01,-7.185908465998664951e-01,-2.699279749135599982e+00,4.187252366311119189e+00,3.014250144561397171e+00,-9.018533868459291725e+00,-3.509007441735816357e+00,-7.898728362455976759e-01,-1.245068222068007824e+00,-6.628435564510435363e-01,-4.753199366310393970e+00,5.872200459310721321e+00,-3.753883022969668470e+00,2.477468171405345032e+00,1.385242690439960622e+00,-5.510582714157268747e+00,8.249320824522108353e+00,-3.235234288908819256e+00,-2.310828859450397843e+00,-1.920260596121923236e+00,-3.072347571627862539e+00,3.910038852170298895e+00,3.281124165274584392e+00,-6.105820012967535515e-01,-3.264493314382484801e+00,5.862831676982154683e+00,-5.730447217355441047e+00,8.112123098884489458e-01,1.265025949357594381e+00,-1.431626042539625887e+00,-1.549207471370207312e+00,-3.245688020341230384e+00,-5.408472339445370203e+00,4.562461132892447147e+00,-7.265992669909675961e+00,-5.025648293145326129e+00,4.673256065241461421e+00,-3.596297713771769544e+00,7.417181980327400836e+00,1.460379648886743098e+00,-5.981552433077636621e+00,-1.506185962623681096e+00,2.835291472659196899e+00,-4.082842635153274280e+00,4.184254527567362381e+00,3.150367574813575544e+00,-1.256496415200339944e+00,-9.473154832670057646e-01,-5.057733983001050149e+00,2.204670273898718502e+00,-1.244455551008030181e+00,-2.802875173629062466e+00,3.241293224662237904e+00
-8.103057829912040377e-01,-5.141177200359608790e+00,-3.410784748860376858e+00,1.469853309646312667e+01,3.833274077034250382e+00,4.283495861174114516e+00,-7.691915139168767901e+00,-1.191525440533447888e+00,-8.815503806557554611e+00,1.417991152779420894e+00,-1.105778913204459091e+00,-1.802794520349056073e+00,-6.469441910355634207e+00,-2.640295677854440193e+00,1.251516864343837199e+01,-8.349292574634242570e+00,-3.095414166275781920e+00,-5.779736010524030299e+00,-4.649403425952657321e-01,7.228428716464541104e-02,-1.080072504019710555e+00,-5.228547544284804616e+00,5.344694594458839987e+00,-3.753029262636015773e+00,2.362356361589982079e+00,9.669232216729513052e-01,-8.519424113696654643e+00,4.161904060171316644e+00,-1.914945764439889508e+00,9.945513419742779249e+00,-5.523545128426207818e+00,6.782964338747872191e+00,2.331140060189105689e+00,-4.920746106011836041e+00,-1.915456836296756560e+00,-3.008567320129005740e+00,2.946792350594567900e+00,-6.201755263356911740e-02,-5.582711186356594801e+00,1.775453604699090526e+00,5.839222336228862886e+00,8.398878098465461406e+00,2.599876686719271301e-01,2.289476115204140072e+00,-4.731053329310598299e-01,2.574088286403382053e+00,4.979511925211605572e+00,4.692447441637954242e+00,6.504788869137091645e+00,1.413848779900465313e+00,-6.640881218603307268e+00,-7.518662235256854842e+00,-5.482150459178201984e+00,7.582279448049057180e+00,-9.321808149989341263e-01,-1.413625382593723856e+01,-6.066748582513603161e+00,8.984498744409926019e+00,1.743240149875354028e+00,-6.018416445385454061e+00,1.356255689289584065e+00,2.691506502653479682e+00,-9.515318987229633985e-01,3.400837879279487996e-01,-2.660987439065386706e+00,1.357773773291614994e+01,5.944897808371574222e+00,-6.990992345561610755e+00,5.439794046883106304e-03,-1.244379109216206203e+01,-1.941774833039187742e+00,1.040635134762772473e+00,-6.572750078762564563e+00,-2.067698294663816938e+00,4.094733357976432231e-01,6.526192274706427376e+00,-1.293798447575558175e+00,4.210626032292097420e-01,7.941092461363719934e+00,1.058329696328486058e-01,-8.262067701843859524e+00,4.854926228938646560e+00,-6.168903282513936048e+00,-3.116375110969349382e-02,3.729553103931265490e+00,-7.941052040010505131e+00,-1.010681418882692473e+00,7.414547199245642428e-01,1.236906677330636306e+00,3.851414526108237091e+00,-3.402980412312513359e+00,-3.811325540257747058e+00,5.676123176289892491e+00,3.471945297878228587e+00,-2.062751551780904968e+00,-1.113036070187559012e+01,1.122432293411393367e+01,-5.845891343815440067e+00,-3.942621855075032489e+00,-5.775188876752387124e+00
-1.451969909151516802e+01,-1.682089606192187059e+00,3.312952709785067285e+00,1.150898462745548478e+01,5.414242373175306433e+00,-1.394898573154903065e+00,-2.302807516168792201e-01,-6.572264435280508188e+00,-2.407575794984295747e+00,2.090883764552562418e+00,4.483845524733927057e-01,-2.130329392863190119e+00,-9.486134961045941338e+00,5.382084236445099812e+00,6.123579041681590063e+00,-2.868605985369517164e+00,-3.574183467422579863e+00,-1.665400150603581819e+00,9.891784660164537613e+00,-6.570158303615297735e-01,-3.213681833910686070e+00,2.229745612844375557e+00,3.468722247467526110e+00,-2.343769671556458434e+00,-2.951211647175785213e+00,7.364379326571645734e+00,-5.534784711969031878e-02,5.464081873214311713e+00,-4.980132364014286495e+00,-2.227951929333671366e-03,-6.356482054541701565e+00,4.089107803962741983e+00,-1.605133161277268528e+01,-1.010673903807215979e+01,-5.849326577815674888e+00,5.657161286830175051e+00,2.070292641549634105e+00,-3.785412389913951792e+00,-1.361928960671183475e+01,-4.294207087684108970e+00,-4.349947959925303920e+00,4.253277976250413595e+00,-6.095846046969574772e+00,-1.008404399112994065e+00,-4.127629430752006279e+00,-9.535205495238965767e+00,-8.493569411544553915e+00,4.310326064451955652e+00,-5.279200323690552032e+00,9.777964069728644070e-01,-6.821721187603483116e+00,-3.559213039021267733e+00,-1.074281111671406208e+01,2.167771888956074644e+00,-1.011178693587817712e+01,-3.083521963029506985e+00,-6.945187931822245808e+00,-1.739008724722859611e+00,-1.121755844486747700e+00,-3.793609051943696464e+00,-1.390441425250545704e+00,-4.148178925768636560e+00,-6.776171654371569097e+00,6.895637530855107666e-01,-1.625704702929500911e+01,-3.422876301411725830e-02,-6.339176744855293144e+00,-5.611490042921929433e-01,8.067299337283371230e+00,-1.083887583660423282e+01,5.121371987731079933e+00,-1.703889377869054256e+00,-7.221789856136726193e+00,3.489289465222072728e+00,2.833768977100195041e-01,-1.204899797554085383e-01,8.401075932890785580e+00,-4.502936503319856953e+00,1.587695956057080249e+00,-8.097381666483236984e+00,-2.080837443725286207e+01,-9.421986317694507340e-01,-4.197687425510373771e+00,-5.424164817006374761e+00,-9.122079630118845373e+00,-2.688538300035263173e+00,1.161943179441254870e+01,5.309267510606410667e+00,4.318133852387413540e+00,1.743927625090052835e+00,-2.787008610724716284e+00,6.089436967778498300e+00,-1.449707918953506258e+00,3.124694457510539536e+00,4.817169737090116755e-01,-8.330859243445081219e+00,-6.255448434171051453e-02,-8.725044491343345143e+00,-1.174843855643180035e+01,-1.291821142155051394e+00
-7.479863755780682411e-01,-6.189628529399556989e+00,1.106965781455350850e+00,1.400736885139368226e+00,-7.714400392140404072e+00,7.683170779868193634e-01,-1.933205238597280662e+00,-7.307672990295143833e+00,-4.530462565315358958e+00,4.726337777234309812e+00,-8.260306007217291580e+00,-4.800218671757699340e+00,2.089857474209563915e+00,5.497261462451199954e+00,2.559202856195154752e+00,-7.026667177963913602e+00,8.814103527473967858e+00,3.040852792342447763e+00,-8.577941710271754783e-01,-3.145370019492278235e+00,5.039840211155683924e+00,-9.857494792160714780e-02,2.814064184123515222e+00,1.034458801032800856e+01,2.593278670612580772e+00,5.036685547952223452e+00,-1.300081859725095867e+01,-1.446714559822149804e-01,1.096102956541637496e+01,-3.804798084700379501e+00,-1.140038323351931382e+01,3.674554934936703710e+00,1.423615000684064391e+01,1.049057987748052234e+01,3.970495940839454896e+00,-9.611563877700103120e+00,4.326753297241184626e+00,-1.506075966443122471e+00,-1.345417166751272475e+01,-7.328039285697519389e+00,7.869863733191159838e+00,-3.495687223063375981e+00,-5.402863044490955780e+00,1.483770841609084012e+00,-7.824625486244214834e+00,1.504149411581123630e+01,3.941085070536974655e+00,6.257876562869007842e+00,-4.297381140835724977e+00,1.195953622352593726e+00,5.230641155374432749e+00,-4.040306992328925872e+00,1.190940339127916303e+00,9.609513866045935604e-01,2.177892185270000613e+00,-4.187534959313586214e+00,9.506820604220718174e-01,1.705861542834635092e+00,5.969533003717509168e+00,6.494493190395853599e-01,-3.495272383819940210e+00,-4.930213815443030834e-01,-2.769414618051939669e+00,1.189394169178099148e+00,6.547600993435498395e+00,1.226360939855200627e+01,-2.709113946304793075e+00,-1.438646494885502847e+01,-7.864771277124103399e+00,-1.106286419790196796e+01,-1.161156435151162070e+00,-2.385015611561376758e+00,7.914399434131054178e+00,9.723800395073130431e+00,-7.956030874440203071e+00,1.525859269476907798e+01,1.892457983428489143e+00,2.478778859285435399e-01,2.695023438936092752e+00,1.362397966949945527e+01,5.613573955842334762e+00,-2.535541474233331094e+00,7.106204911199041518e+00,1.964696728552158156e+00,2.963514011980891372e+00,-1.055694252953088608e+00,-3.067861818527768403e-01,-1.994261666237218344e+00,-7.438150563088473888e+00,7.045149185260420666e+00,-3.554665943803625883e+00,-5.238198750287296868e+00,5.609350455704930738e+00,-6.590025021891353418e+00,-1.132186231562007883e+01,-1.344221615972183237e+01,5.812582237673668217e+00,-1.971683852964056349e+00,-3.205807651437302397e+00,-1.886142977962979250e+00
-6.100367837367908663e+00,6.024036783023773989e-01,-5.258681048713226502e+00,-8.771657528212717381e-02,4.168026166640954600e+00,2.929929963724656528e+00,-7.515485843073743233e+00,-1.768354674999504272e+00,-5.699611689963868244e+00,-5.017424057163034412e+00,-6.444071084045103426e+00,4.388802310149031882e+00,3.873358744351555139e+00,3.147242509396136256e+00,1.821357124891274104e+00,-5.977780371828528061e+00,-2.174941075250405476e+00,-1.373660404452484229e+01,-3.966790051869747202e+00,-6.639235693152596873e+00,6.269110626573164424e-01,-1.163899815262326953e+01,-1.110137914214305965e+01,2.394617187547967596e+00,-5.882088368327440087e+00,1.414113150840577759e+00,1.883336983778460372e+00,1.369745154706018209e+00,-1.467520238207072669e+00,-3.025136323219999923e+00,-1.192790755753043053e+00,-5.482613097142553293e+00,-2.988370955590643474e-01,-3.812771632346198647e+00,2.859457649051162065e+00,3.665971022096135457e+00,-2.903323734694149394e+00,-8.309207001801354409e+00,3.407700922956967915e+00,-4.899250851598429435e+00,3.570600787567914658e+00,4.278356397022665902e+00,-8.522428382271897362e+00,-6.468893679038591138e+00,-4.352733444457024703e+00,7.898950100472402980e+00,4.653151125417553935e+00,-7.170317295641961408e+00,6.872155429001579385e+00,8.947607734794564394e+00,-3.854450095112447183e+00,1.370932083912119914e+01,8.120787666403417759e+00,-6.963283441840886212e-01,6.011967981678183470e-01,3.404101377479682000e+00,3.759208224263458575e+00,1.071757279772574734e+00,1.383581627325788155e+00,1.064507440393491322e+01,4.465407005132279394e+00,-3.330597790507752620e+00,3.329723238869187085e+00,3.413121382891246114e+00,-1.211541618159931133e+01,-1.012215228281226453e+00,-1.423171719356163711e+00,-1.254275615754492890e+01,-1.423577551653452788e+00,4.406687936751181311e+00,-1.157973219348085170e-01,-7.309302998859359413e+00,-5.651858679343327196e+00,6.872515171136202028e-01,-1.300075060317216646e+00,4.489373616450909488e+00,-1.733619476491419231e+00,-2.633103827354043025e-01,-3.353754257126970284e+00,-2.038587947175292570e+00,6.557852655690497912e+00,-2.363320868761476845e+00,9.676326998703252968e-01,-5.727499018266561492e+00,2.707171238159044258e+00,-1.389088704500316496e+01,2.072494116916587803e+00,-1.416055094355758825e+01,3.415783441624936856e+00,-8.712912819380825624e+00,-4.933083145185723772e-01,-2.879202448045781182e-02,5.499447744119845716e+00,1.270457856102553684e+00,-6.093376762580706263e+00,5.141500650964053065e+00,8.025772287522297432e+00,-2.263772288153844237e+00,-3.672576908084141944e+00,-3.361719007812672633e+00
-8.084353454461652433e+00,1.020036463827842965e+01,3.998553900177612697e-01,-4.878242278814068911e+00,-7.851561616892272610e+00,-3.218536637119153276e+00,-1.219922530639407032e+00,9.782117414319257520e+00,-4.680194687023462308e+00,-8.099794419304732429e+00,-2.549059171018134506e+00,2.434057965537329782e+00,1.803876256652534149e+00,-6.987778557639718890e+00,3.978821188999120295e+00,-2.420993947470121421e-01,-1.075723295338199215e+01,-5.016559406559745860e+00,-2.513971862540006263e+00,-4.947437984942085976e+00,-3.620423069129405924e+00,6.270332618462069796e+00,-7.177561076266155693e-01,-1.024453204542393792e+01,9.918820918036203693e+00,-1.302877722085819379e+01,-1.107057476568305177e+01,2.345453122744275198e+00,-5.113601547792310242e+00,6.200075891333976408e+00,-3.990126460298812461e+00,-9.353763968046943100e-01,7.526312567072993787e+00,7.013212986269669713e+00,-1.065372361925900435e+01,-9.582760159859892823e+00,-2.448132210342488513e-01,4.157011732557404748e+00,7.207233683771116617e+00,-2.245347320430982840e+00,2.669796736698920814e+00,6.516394862721330838e-01,9.764057599062612169e+00,1.266223749720442093e+01,1.648399518795769936e+01,5.311412293790374939e+00,-1.843805135679744911e+00,6.476841703748830170e+00,3.476185476172464206e+00,7.089919825862224911e+00,5.213688963994540515e+00,5.701660929430713232e+00,4.791308226295338812e+00,-1.155039427331032931e+00,-1.677816540771011500e+00,-4.609026329880991923e+00,1.940563824556473360e+00,1.718230791956302017e+00,-4.828212896271690369e+00,-2.731065900821921133e+00,-1.267870103116469416e+00,-7.531969735553757594e+00,-5.493552643073118524e-01,1.410957689712429186e+00,-5.202345444201261770e-01,6.100790720756242180e+00,4.428415320601675198e+00,3.173017370528973480e+00,-1.110133750383333506e+01,1.036984465799493726e+01,-1.549236230525171010e+00,-2.081717148576262222e+00,-3.977283688301643139e+00,2.657001429187241470e+00,-1.536183337443460850e+01,-9.572487577370912604e+00,-3.992136675521722466e-01,-1.051974503558899876e+01,-4.265714998535193203e+00,6.097236409621368480e+00,8.685299219678073612e+00,-2.515100341439763021e+00,-2.268684282627261517e+00,-4.264113023292348537e-02,-3.955946706881433350e+00,7.006082154928460426e+00,-1.817193908875774966e+01,7.268792793544088582e+00,-3.069905030795044176e+00,7.604593083305712042e+00,-3.312861483574971899e+00,1.120959125787671873e+00,-1.338121705005826101e+01,7.321400609423299954e+00,9.174482770080063077e+00,8.189691135526365073e+00,4.425879255036409887e+00,-3.801050722422572470e+00,-4.930549278453068673e+00,-1.825186440450479175e-01
